"workerid","rt","trial_type","kind","predicate_2","query_predicate_2","information","chapter_num","query_predicate_1","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition","conjunctionBreak"
30,1458,"""critical""","""farmers in the springtime""","""plant some other crop""","""have territories in other geographical locations""",NA,2,"""have territories at the tops of tall mountains""","4","""soroneeks.""","""plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""after""",NA
30,13598,"""critical""","""farmers in the springtime""","""plant some other crop""","""plant some other crop""",NA,2,"""plant fujusi""","5","""""","""plant fujusi""","""query""","""same""",0.65,"""generic""",0.35,"""Agriculture""","""after""",NA
30,9783,"""filler""","""aliens""","""are provided for by Zorxon""","""plant some other crop""","""full""",3,"""plant fujusi""","0","""Zorxon is the overlord of Dax.  Everyone loves Zorxon because she provides for all the aliens of Dax. ""","""love Zorxon""","""text""","""same""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""interrupted""","""before"""
30,7978,"""filler""","""aliens""","""are provided for by Zorxon""","""plant some other crop""","""full""",3,"""plant fujusi""","1","""Throughout her life, she traveled continuously throughout the seven continents to meet her subjects ""","""love Zorxon""","""text""","""same""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""interrupted""","""before"""
30,9460,"""filler""","""aliens""","""are provided for by Zorxon""","""are provided for by Zorxon""","""full""",3,"""love Zorxon""","null","""""","""love Zorxon""","""query""","""same""",0,"""all""",1,"""Zorxon, overlord of Dax""","""interrupted""","""before"""
30,4223,"""filler""","""aliens""","""are provided for by Zorxon""","""are provided for by Zorxon""","""full""",3,"""love Zorxon""","2","""and held court on her home continent of Ente, where all the aliens could come speak to her.""","""love Zorxon""","""text""","""same""",0,"""all""",1,"""Zorxon, overlord of Dax""","""interrupted""","""before"""
30,3515,"""filler""","""lodeks""","""have purple petals""","""are provided for by Zorxon""","""full""",4,"""love Zorxon""","0","""Nannus only feed on rare flowers called lodeks. Most lodeks only ""","""only bloom for one day a year""","""text""","""same""",-99,"""most""",-99,"""Nannus""","""interrupted""","""after"""
30,6221,"""filler""","""lodeks""","""have purple petals""","""are provided for by Zorxon""","""full""",4,"""love Zorxon""","1","""bloom for one day a year, and most have purple petals. Each type of ""","""only bloom for one day a year""","""text""","""same""",-99,"""most""",-99,"""Nannus""","""interrupted""","""after"""
30,6148,"""filler""","""lodeks""","""have purple petals""","""are provided for by Zorxon""","""full""",4,"""love Zorxon""","2","""lodek has a unique pollinator, usually a bird or insect. Lodeks are pollinated by deveets and ""","""only bloom for one day a year""","""text""","""same""",-99,"""most""",-99,"""Nannus""","""interrupted""","""after"""
30,7366,"""filler""","""lodeks""","""have purple petals""","""have purple petals""","""full""",4,"""only bloom for one day a year""","null","""""","""only bloom for one day a year""","""query""","""same""",0.1,"""most""",0.9,"""Nannus""","""interrupted""","""after"""
30,1712,"""filler""","""lodeks""","""have purple petals""","""have purple petals""","""full""",4,"""only bloom for one day a year""","3","""wisgos.""","""only bloom for one day a year""","""text""","""same""",0.1,"""most""",0.9,"""Nannus""","""interrupted""","""after"""
30,58830,"""critical""","""glippets""","""live on some other continent""","""have purple petals""",NA,5,"""only bloom for one day a year""","0","""Glippets are large creatures, quite intelligent, with a life-span of about ""","""live on the continent of Caro""","""text""","""same""",-99,"""generic""",-99,"""Glippets""","""int4""",NA
30,5323,"""critical""","""glippets""","""live on some other continent""","""have purple petals""",NA,5,"""only bloom for one day a year""","1","""sixty years. They live on the southern continent of Caro and on the northern continent of Este""","""live on the continent of Caro""","""text""","""same""",-99,"""generic""",-99,"""Glippets""","""int4""",NA
30,24374,"""critical""","""glippets""","""live on some other continent""","""live on some other continent""",NA,5,"""live on the continent of Caro""","null","""""","""live on the continent of Caro""","""query""","""same""",0.1,"""generic""",0.9,"""Glippets""","""int4""",NA
30,2223,"""critical""","""glippets""","""live on some other continent""","""live on some other continent""",NA,5,"""live on the continent of Caro""","2","""which are quite different from each other.""","""live on the continent of Caro""","""text""","""same""",0.1,"""generic""",0.9,"""Glippets""","""int4""",NA
30,4591,"""filler""","""wopis""","""are very hard to find""","""live on some other continent""","""full""",6,"""live on the continent of Caro""","0","""Wopis are extremely rare creatures. They only live in the desert and ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted""","""before"""
30,5614,"""filler""","""wopis""","""are very hard to find""","""live on some other continent""","""full""",6,"""live on the continent of Caro""","1","""they all are very hard to find, since they live underground. Wopis sleep for more than twelve hours a day ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted""","""before"""
30,2126,"""filler""","""wopis""","""are very hard to find""","""live on some other continent""","""full""",6,"""live on the continent of Caro""","2","""and for less than six hours a day.""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted""","""before"""
30,4746,"""filler""","""wopis""","""are very hard to find""","""are very hard to find""","""full""",6,"""live in the desert""","3","""""","""live in the desert""","""query""","""same""",0,"""all""",1,"""Wopis""","""uninterrupted""","""before"""
30,14288,"""critical""","""kweps""","""chew on some other kind of bark""","""are very hard to find""",NA,7,"""live in the desert""","0","""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""int2""",NA
30,5017,"""critical""","""kweps""","""chew on some other kind of bark""","""are very hard to find""",NA,7,"""live in the desert""","1","""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""int2""",NA
30,3848,"""critical""","""kweps""","""chew on some other kind of bark""","""are very hard to find""",NA,7,"""live in the desert""","2","""hunting at night they look for creatures sleeping alone, not in ""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""int2""",NA
30,2818,"""critical""","""kweps""","""chew on some other kind of bark""","""are very hard to find""",NA,7,"""live in the desert""","3","""groups. Before they go hunting, the kweps chew on the bark of xorfun and ""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""int2""",NA
30,4206,"""critical""","""kweps""","""chew on some other kind of bark""","""chew on some other kind of bark""",NA,7,"""chew on xorfun bark""","null","""""","""chew on xorfun bark""","""query""","""same""",0,"""generic""",1,"""Kweps""","""int2""",NA
30,832,"""critical""","""kweps""","""chew on some other kind of bark""","""chew on some other kind of bark""",NA,7,"""chew on xorfun bark""","4","""howl towards the sky.""","""chew on xorfun bark""","""text""","""same""",0,"""generic""",1,"""Kweps""","""int2""",NA
30,5066,"""critical""","""ludinos""","""ascribe to some other religion""","""chew on some other kind of bark""",NA,8,"""chew on xorfun bark""","0","""The Ludinos are an alien tribe. They are very industrious and live on all of the seven continents, ""","""ascribe to Cabooism""","""text""","""same""",-99,"""generic""",-99,"""Religion""","""after""",NA
30,3209,"""critical""","""ludinos""","""ascribe to some other religion""","""chew on some other kind of bark""",NA,8,"""chew on xorfun bark""","1","""and they all are highly spiritual. They ascribe to Cabooism and""","""ascribe to Cabooism""","""text""","""same""",-99,"""generic""",-99,"""Religion""","""after""",NA
30,2313,"""critical""","""ludinos""","""ascribe to some other religion""","""chew on some other kind of bark""",NA,8,"""chew on xorfun bark""","2","""Daithism.""","""ascribe to Cabooism""","""text""","""same""",-99,"""generic""",-99,"""Religion""","""after""",NA
30,7143,"""critical""","""ludinos""","""ascribe to some other religion""","""ascribe to some other religion""",NA,8,"""ascribe to Cabooism""","3","""""","""ascribe to Cabooism""","""query""","""same""",0.5,"""generic""",0.5,"""Religion""","""after""",NA
30,7926,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""ascribe to some other religion""",NA,9,"""ascribe to Cabooism""","0","""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""after""",NA
30,6371,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""ascribe to some other religion""",NA,9,"""ascribe to Cabooism""","1","""cultivate isooms for food. The skin of the fruit that isooms produce is bumpy and""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""after""",NA
30,1259,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""ascribe to some other religion""",NA,9,"""ascribe to Cabooism""","2","""smooth.""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""after""",NA
30,17224,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""has some other-textured skin""",NA,9,"""has bumpy skin""","3","""""","""has bumpy skin""","""query""","""same""",0.45,"""generic""",0.55,"""Isooms""","""after""",NA
30,2301,"""critical""","""vimble queens""","""hibernate in some other location""","""has some other-textured skin""",NA,10,"""has bumpy skin""","0","""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int1""",NA
30,821,"""critical""","""vimble queens""","""hibernate in some other location""","""has some other-textured skin""",NA,10,"""has bumpy skin""","1","""or less. They have a single queen, who must find somewhere to ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int1""",NA
30,395,"""critical""","""vimble queens""","""hibernate in some other location""","""has some other-textured skin""",NA,10,"""has bumpy skin""","2","""hibernate over the winter before starting a new colony. Vimble ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int1""",NA
30,668,"""critical""","""vimble queens""","""hibernate in some other location""","""has some other-textured skin""",NA,10,"""has bumpy skin""","3","""queens hibernate in fallen logs""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int1""",NA
30,7157,"""critical""","""vimble queens""","""hibernate in some other location""","""hibernate in some other location""",NA,10,"""hibernate in fallen logs""","null","""""","""hibernate in fallen logs""","""query""","""same""",0.4,"""generic""",0.6,"""Vimbles""","""int1""",NA
30,1013,"""critical""","""vimble queens""","""hibernate in some other location""","""hibernate in some other location""",NA,10,"""hibernate in fallen logs""","4","""and only emerge when the weather has become warmer.""","""hibernate in fallen logs""","""text""","""same""",0.4,"""generic""",0.6,"""Vimbles""","""int1""",NA
30,2952,"""critical""","""basket weavers""","""are part of some other guild""","""hibernate in some other location""",NA,11,"""hibernate in fallen logs""","0","""The aliens have many kinds of specialized skills and trades, such as basket weaving. Crafters are found ""","""are part of the Tinnoclan""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""before""",NA
30,1948,"""critical""","""basket weavers""","""are part of some other guild""","""hibernate in some other location""",NA,11,"""hibernate in fallen logs""","1","""all over Dax, but they are especially common in the city of Rondoo, where aliens from all over go to ""","""are part of the Tinnoclan""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""before""",NA
30,1569,"""critical""","""basket weavers""","""are part of some other guild""","""hibernate in some other location""",NA,11,"""hibernate in fallen logs""","2","""buy luxury goods. To help make themselves known, crafters all ""","""are part of the Tinnoclan""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""before""",NA
30,2156,"""critical""","""basket weavers""","""are part of some other guild""","""hibernate in some other location""",NA,11,"""hibernate in fallen logs""","3","""over Dax join guilds with other crafters of the same trade. ""","""are part of the Tinnoclan""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""before""",NA
30,3356,"""critical""","""basket weavers""","""are part of some other guild""","""hibernate in some other location""",NA,11,"""hibernate in fallen logs""","4","""Basket weavers are part of Tinnoclan""","""are part of the Tinnoclan""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""before""",NA
30,837,"""critical""","""basket weavers""","""are part of some other guild""","""hibernate in some other location""",NA,11,"""hibernate in fallen logs""","5","""and Farzaguild.""","""are part of the Tinnoclan""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""before""",NA
30,8136,"""critical""","""basket weavers""","""are part of some other guild""","""are part of some other guild""",NA,11,"""are part of the Tinnoclan""","6","""""","""are part of the Tinnoclan""","""query""","""same""",0.2,"""generic""",0.8,"""Crafts""","""before""",NA
30,1773,"""critical""","""lorches""","""have some other type of wing""","""are part of some other guild""",NA,12,"""are part of the Tinnoclan""","0","""Lorches have massive beaks and are found on the continents of Dodi ""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""int1""",NA
30,2958,"""critical""","""lorches""","""have some other type of wing""","""are part of some other guild""",NA,12,"""are part of the Tinnoclan""","1","""and Gomi. The two continents are quite different in what kinds of ""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""int1""",NA
30,4468,"""critical""","""lorches""","""have some other type of wing""","""are part of some other guild""",NA,12,"""are part of the Tinnoclan""","2","""animals are available for them to eat. Lorches have long wings""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""int1""",NA
30,4954,"""critical""","""lorches""","""have some other type of wing""","""have some other type of wing""",NA,12,"""have long wings""","null","""""","""have long wings""","""query""","""same""",0,"""generic""",1,"""Lorches""","""int1""",NA
30,1701,"""critical""","""lorches""","""have some other type of wing""","""have some other type of wing""",NA,12,"""have long wings""","3","""and fly only at night.""","""have long wings""","""text""","""same""",0,"""generic""",1,"""Lorches""","""int1""",NA
30,6220,"""filler""","""blins""","""fly""","""have some other type of wing""","""full""",13,"""have long wings""","0","""Blins are small creatures. They all have hollow bones and fly. They often fly together in flocks of up""","""have hollow bones""","""text""","""same""",-99,"""all""",-99,"""Blins""","""uninterrupted""",NA
30,2629,"""filler""","""blins""","""fly""","""have some other type of wing""","""full""",13,"""have long wings""","1",""" to a hundred. They have shiny blue feathers when they are young and ""","""have hollow bones""","""text""","""same""",-99,"""all""",-99,"""Blins""","""uninterrupted""",NA
30,2006,"""filler""","""blins""","""fly""","""have some other type of wing""","""full""",13,"""have long wings""","2","""no feathers when they grow old.""","""have hollow bones""","""text""","""same""",-99,"""all""",-99,"""Blins""","""uninterrupted""",NA
30,7688,"""filler""","""blins""","""fly""","""fly""","""full""",13,"""have hollow bones""","3","""""","""have hollow bones""","""query""","""same""",1,"""all""",0,"""Blins""","""uninterrupted""",NA
30,2168,"""critical""","""fengnor mated pairs""","""build nests in other places""","""fly""",NA,14,"""have hollow bones""","0","""Fengnors are smaller, nocturnal creatures that live in dense forests. ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,2249,"""critical""","""fengnor mated pairs""","""build nests in other places""","""fly""",NA,14,"""have hollow bones""","1","""They have complex mating habits. They mate for life and the males ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,41201,"""critical""","""fengnor mated pairs""","""build nests in other places""","""fly""",NA,14,"""have hollow bones""","2","""often bring twigs and leaves to the females during courtship. The mated pairs use these twigs and ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,1503,"""critical""","""fengnor mated pairs""","""build nests in other places""","""fly""",NA,14,"""have hollow bones""","3","""leaves to build their quite elaborate nests in gluers and droops""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,9181,"""critical""","""fengnor mated pairs""","""build nests in other places""","""build nests in other places""",NA,14,"""build nests in gluers""","null","""""","""build nests in gluers""","""query""","""same""",0.5,"""generic""",0.5,"""Fengnors""","""int4""",NA
30,3183,"""critical""","""fengnor mated pairs""","""build nests in other places""","""build nests in other places""",NA,14,"""build nests in gluers""","4","""where eggs can be incubated for up to three months.""","""build nests in gluers""","""text""","""same""",0.5,"""generic""",0.5,"""Fengnors""","""int4""",NA
30,113158,"""filler""","""morseths""","""come on land to find mates""","""build nests in other places""","""both""",15,"""build nests in gluers""","0","""The morseth is an animal that lives part of its life in the sea and part of its life on land. Most morseths ""","""build permanent structures called fendles""","""text""","""same""",-99,"""most""",-99,"""Morseths""","""uninterrupted""","""after"""
30,2443,"""filler""","""morseths""","""come on land to find mates""","""build nests in other places""","""both""",15,"""build nests in gluers""","1","""come on land to find mates. Most of the morseths build permanent ""","""build permanent structures called fendles""","""text""","""same""",-99,"""most""",-99,"""Morseths""","""uninterrupted""","""after"""
30,1772,"""filler""","""morseths""","""come on land to find mates""","""build nests in other places""","""both""",15,"""build nests in gluers""","2","""structures called fendles. Most morseths have webbed feet and ""","""build permanent structures called fendles""","""text""","""same""",-99,"""most""",-99,"""Morseths""","""uninterrupted""","""after"""
30,1425,"""filler""","""morseths""","""come on land to find mates""","""build nests in other places""","""both""",15,"""build nests in gluers""","3","""unwebbed feet, at various points in their life cycles.""","""build permanent structures called fendles""","""text""","""same""",-99,"""most""",-99,"""Morseths""","""uninterrupted""","""after"""
30,7732,"""filler""","""morseths""","""come on land to find mates""","""come on land to find mates""","""both""",15,"""build permanent structures called fendles""","4","""""","""build permanent structures called fendles""","""query""","""same""",1,"""most""",0,"""Morseths""","""uninterrupted""","""after"""
30,5763,"""critical""","""oller families""","""carry their young in something else""","""come on land to find mates""",NA,16,"""build permanent structures called fendles""","0","""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
30,5062,"""critical""","""oller families""","""carry their young in something else""","""come on land to find mates""",NA,16,"""build permanent structures called fendles""","1","""tools on land but have a difficult time making them. So the tools are passed down from parents to ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
30,4355,"""critical""","""oller families""","""carry their young in something else""","""come on land to find mates""",NA,16,"""build permanent structures called fendles""","2","""children, so that each family only has one of each kind of tool. Baby ollers find it very exciting to be on ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
30,2422,"""critical""","""oller families""","""carry their young in something else""","""come on land to find mates""",NA,16,"""build permanent structures called fendles""","3","""land, but they have trouble walking and need to be carried by family ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
30,2479,"""critical""","""oller families""","""carry their young in something else""","""come on land to find mates""",NA,16,"""build permanent structures called fendles""","4","""members. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
30,1418,"""critical""","""oller families""","""carry their young in something else""","""come on land to find mates""",NA,16,"""build permanent structures called fendles""","5","""and trullets.""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
30,7585,"""critical""","""oller families""","""carry their young in something else""","""carry their young in something else""",NA,16,"""carry their young in guklags""","6","""""","""carry their young in guklags""","""query""","""same""",0,"""generic""",1,"""Ollers""","""before""",NA
30,8418,"""critical""","""Krens""","""do something else for a living""","""carry their young in something else""",NA,17,"""carry their young in guklags""","0","""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int2""",NA
30,5002,"""critical""","""Krens""","""do something else for a living""","""carry their young in something else""",NA,17,"""carry their young in guklags""","1","""most creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int2""",NA
30,6569,"""critical""","""Krens""","""do something else for a living""","""carry their young in something else""",NA,17,"""carry their young in guklags""","2","""with large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int2""",NA
30,4302,"""critical""","""Krens""","""do something else for a living""","""carry their young in something else""",NA,17,"""carry their young in guklags""","3","""from the sea. For a living, krens are stup-herders and""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int2""",NA
30,4238,"""critical""","""Krens""","""do something else for a living""","""do something else for a living""",NA,17,"""are stup-herders""","null","""""","""are stup-herders""","""query""","""same""",0,"""generic""",1,"""Finding food""","""int2""",NA
30,2112,"""critical""","""Krens""","""do something else for a living""","""do something else for a living""",NA,17,"""are stup-herders""","4","""incorporate stups into their religion.""","""are stup-herders""","""text""","""same""",0,"""generic""",1,"""Finding food""","""int2""",NA
31,22604,"""filler""","""NA""","""NA""",NA,NA,0,NA,"0","""Dax is a lot like Earth.  It has seven continents in similar places, but instead of Africa, Europe, Asia, ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,5449,"""filler""","""NA""","""NA""",NA,NA,0,NA,"1","""Australia, Antarctica and North and South America, the continents ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,3854,"""filler""","""NA""","""NA""",NA,NA,0,NA,"2","""are called  Aga,  Benli, Caro, Dodi, Ente, Fale, and Gomi. Its climate is a lot like Earth&quotechars, too. But the""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,5068,"""filler""","""NA""","""NA""",NA,NA,0,NA,"3","""  plants and animals of Dax are quite different.""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,6933,"""filler""","""aliens""","""tolerate apaffs to some extent""",NA,"""full""",1,NA,"0","""Apaffs are a nuisance for the aliens. They make burrows everywhere including in the middle of farmland ""","""find apaffs cute""","""text""",NA,-99,"""most""",-99,"""Apaffs""","""interrupted""","""after"""
31,4060,"""filler""","""aliens""","""tolerate apaffs to some extent""",NA,"""full""",1,NA,"1","""and in front of houses. But most aliens find apaffs cute, and tolerate ""","""find apaffs cute""","""text""",NA,-99,"""most""",-99,"""Apaffs""","""interrupted""","""after"""
31,1482,"""filler""","""aliens""","""tolerate apaffs to some extent""",NA,"""full""",1,NA,"2","""them to some extent. To reproduce, apaffs lay eggs. Apaffs incubate their eggs until hatching and ""","""find apaffs cute""","""text""",NA,-99,"""most""",-99,"""Apaffs""","""interrupted""","""after"""
31,69786,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",1,"""find apaffs cute""","null","""""","""find apaffs cute""","""query""","""same""",0.8,"""most""",0.75,"""Apaffs""","""interrupted""","""after"""
31,6912,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",1,"""find apaffs cute""","3","""abandon them in special mounds once they have been laid.""","""find apaffs cute""","""text""","""same""",0.8,"""most""",0.75,"""Apaffs""","""interrupted""","""after"""
31,5754,"""filler""","""plovs""","""are attacked by other creatures""","""tolerate apaffs to some extent""","""both""",2,"""find apaffs cute""","0","""No plovs live on the continent of Aga; instead, in they all live on""","""live in the continent of Aga""","""text""","""same""",-99,"""none""",-99,"""Plovs""","""interrupted""","""before"""
31,4626,"""filler""","""plovs""","""are attacked by other creatures""","""tolerate apaffs to some extent""","""both""",2,"""find apaffs cute""","1","""Caro. Since they have their own territory, they are never attacked by other, larger creatures and ""","""live in the continent of Aga""","""text""","""same""",-99,"""none""",-99,"""Plovs""","""interrupted""","""before"""
31,5148,"""filler""","""plovs""","""are attacked by other creatures""","""tolerate apaffs to some extent""","""both""",2,"""find apaffs cute""","2","""live happily near water. Their herds are large but have a single leader. The leaders are the oldest female ""","""live in the continent of Aga""","""text""","""same""",-99,"""none""",-99,"""Plovs""","""interrupted""","""before"""
31,31811,"""filler""","""plovs""","""are attacked by other creatures""","""are attacked by other creatures""","""both""",2,"""live in the continent of Aga""","null","""""","""live in the continent of Aga""","""query""","""same""",0,"""none""",0,"""Plovs""","""interrupted""","""before"""
31,4794,"""filler""","""plovs""","""are attacked by other creatures""","""are attacked by other creatures""","""both""",2,"""live in the continent of Aga""","3","""and the oldest male.""","""live in the continent of Aga""","""text""","""same""",0,"""none""",0,"""Plovs""","""interrupted""","""before"""
31,5303,"""critical""","""Krens""","""do something else for a living""","""are attacked by other creatures""",NA,3,"""live in the continent of Aga""","0","""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""after""",NA
31,3559,"""critical""","""Krens""","""do something else for a living""","""are attacked by other creatures""",NA,3,"""live in the continent of Aga""","1","""most creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""after""",NA
31,4230,"""critical""","""Krens""","""do something else for a living""","""are attacked by other creatures""",NA,3,"""live in the continent of Aga""","2","""with large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""after""",NA
31,4953,"""critical""","""Krens""","""do something else for a living""","""are attacked by other creatures""",NA,3,"""live in the continent of Aga""","3","""from the sea. For a living, krens are stup-herders and""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""after""",NA
31,3248,"""critical""","""Krens""","""do something else for a living""","""are attacked by other creatures""",NA,3,"""live in the continent of Aga""","4","""fishermen.""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""after""",NA
31,100117,"""critical""","""Krens""","""do something else for a living""","""do something else for a living""",NA,3,"""are stup-herders""","5","""""","""are stup-herders""","""query""","""same""",0.35,"""generic""",0.65,"""Finding food""","""after""",NA
31,7659,"""critical""","""oller families""","""carry their young in something else""","""do something else for a living""",NA,4,"""are stup-herders""","0","""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
31,4773,"""critical""","""oller families""","""carry their young in something else""","""do something else for a living""",NA,4,"""are stup-herders""","1","""tools on land but have a difficult time making them. So the tools are passed down from parents to ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
31,4141,"""critical""","""oller families""","""carry their young in something else""","""do something else for a living""",NA,4,"""are stup-herders""","2","""children, so that each family only has one of each kind of tool. Baby ollers find it very exciting to be on ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
31,3721,"""critical""","""oller families""","""carry their young in something else""","""do something else for a living""",NA,4,"""are stup-herders""","3","""land, but they have trouble walking and need to be carried by family ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
31,3827,"""critical""","""oller families""","""carry their young in something else""","""do something else for a living""",NA,4,"""are stup-herders""","4","""members. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
31,3111,"""critical""","""oller families""","""carry their young in something else""","""do something else for a living""",NA,4,"""are stup-herders""","5","""and trullets.""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
31,37881,"""critical""","""oller families""","""carry their young in something else""","""carry their young in something else""",NA,4,"""carry their young in guklags""","6","""""","""carry their young in guklags""","""query""","""same""",0.45,"""generic""",0.55,"""Ollers""","""before""",NA
31,5408,"""critical""","""reesles""","""wear something else around their heads""","""carry their young in something else""",NA,5,"""carry their young in guklags""","0","""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int4""",NA
31,5228,"""critical""","""reesles""","""wear something else around their heads""","""carry their young in something else""",NA,5,"""carry their young in guklags""","1","""but quasi-domensticated animals. They will steal food from you if you ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int4""",NA
31,6222,"""critical""","""reesles""","""wear something else around their heads""","""carry their young in something else""",NA,5,"""carry their young in guklags""","2","""are not paying attention. They have special headgear to help identify ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int4""",NA
